date,tweet,category,priority,sentiment,Verified,Disaster
2024-02-25 13:09:02+00:00,"Heavy flooding yesterday due to torrential rainfall in Rajabasa, Bandar Lampung, Indonesia  
| 24 February 2024 |#floods #flooding #Indonesia #Rajabasa",Disaster Status Information,Low Priority,Very Negative,True,Floods
2024-02-25 13:09:02+00:00,"Heavy flooding yesterday due to torrential rainfall in Rajabasa, Bandar Lampung, Indonesia  
| 24 February 2024 |#floods #flooding #Indonesia #Rajabasa",Disaster Status Information,Low Priority,Very Negative,True,Floods
2024-03-03 18:55:58+00:00," Incredible footage from Mclean Volunteer Fire Department's Debbie McDonald, bravely holding a crucial road while battling the Texas wildfires on Monday. #txfires #wildfires ",Disaster Status Information,Low Priority,Very Positive,False,Wildfire
2024-03-03 18:55:58+00:00," Incredible footage from Mclean Volunteer Fire Department's Debbie McDonald, bravely holding a crucial road while battling the Texas wildfires on Monday. #txfires #wildfires ",Disaster Status Information,Low Priority,Very Positive,False,Wildfire
2024-02-27 22:32:16+00:00,#Tornadowatch has been issued until 10pm CST for Northern #Illinois Eastern #iowa Southeastern #wisconsin southwestern #LakeMichigan & northwestern #indiana. With a few #tornadoes likely with a couple intense tornadoes possible. Widespread large hail and isolated very large hail…,Disaster Status Information,Low Priority,Negative,True,Tornadoes
2024-02-28 13:59:47+00:00,"Rare February #tornadoes in #Ohio early this morning as part of the big temperature swings happening. Plus, #wildfires in TX & OK. Here's today's broadcast of The National Weather Desk.",Disaster Status Information,Low Priority,Neutral,False,Tornadoes
2024-02-28 12:20:09+00:00,"#Severe Weather Warning Thunderstorms, #Tornadoes 
Hail, Heavy Rainfalls, Heavy Snowfalls, Very Strong Wind, Damaging Winds https://ventusky.com/?p=39.2;-87.5;4&l=satellite&w=strong…https://ventusky.com/?p=39.0;-88.2;4&l=radar&w=strong…https://ventusky.com/?p=38.0;-88.0;4&l=cape&w=strong…https://ventusky.com/?p=38.0;-88.0;4&l=rain-3h&w=strong…https://ventusky.com/?p=38.0;-88.0;4&l=gust&w=strong…",Disaster Status Information,Low Priority,Very Negative,False,Tornadoes
2024-02-29 19:38:23+00:00,"First Storm Chase video is out! #wxtwitter #tornadoes #illinois 

Northern Illinois Storm Chase February 27th, 2024 https://youtu.be/eBAloDtmQXw?si=WrvYAk0Q4Bqt2_GC… via ",Disaster Status Information,Low Priority,Very Negative,False,Tornadoes
2024-03-03 14:26:20+00:00," Today in The #US  #Texas #Wildfires: rising #temperatures, #winds and #dryair hamper #firefighting#Personnel #battle to keep #largest #wildfire in #state #history from turning more of the #Panhandle into a #parched #wasteland.",Disaster Status Information,Low Priority,Very Positive,False,Wildfire
2024-02-28 20:29:05+00:00,I WONDER IF RESIDENTS COULD SEEK SAFETY IN HOUSES WITH BLUE ROOFS #wildfires #blueroof #Hawaii #FJB,Disaster Status Information,Low Priority,Negative,True,Wildfire
2024-02-26 12:25:07+00:00,The Zimbabwean Government should declare a state of emergency for the 2023-2024 agriculture season based on the critical findings of the National Assessment Report and must take swift and decisive action to avert a national disaster. #Drought,Disaster Status Information,Low Priority,Very Negative,False,Drought
2024-02-28 21:43:00+00:00,"A state of #emergency in 10 provinces in #Spain due to #floods, heavy #snow and #rain, and road closures#TMCNewsAgency",Disaster Status Information,Low Priority,Very Negative,False,Floods
2024-02-28 21:43:00+00:00,"A state of #emergency in 10 provinces in #Spain due to #floods, heavy #snow and #rain, and road closures#TMCNewsAgency",Disaster Status Information,Low Priority,Very Negative,False,Floods
2024-02-24 23:11:38+00:00,"Tonight on The Hockey News Pre-Game Show:  and  discuss the #Kings and #Rangers, a potential team in Houston, the #Hurricanes' deadline and #NHL playoff plans, their faith in the various bubble teams and so much more:",Disaster Status Information,Low Priority,Very Positive,False,Hurricanes
2024-03-01 17:02:20+00:00,"Latest  global #climate hazards - #floods affect Bolivia, Peru, Brazil, Italy, Pakistan, Indonesia; heavy rain & #snow in Afghanistan; #Avalanche strike France & Italy; storms hit central India; USA/Canada #wildfires & winter storms: https://met.reading.ac.uk/~sgs02rpa/extreme.html#240301…",Disaster Status Information,Low Priority,Very Positive,False,Wildfire
2024-03-01 17:02:20+00:00,"Latest  global #climate hazards - #floods affect Bolivia, Peru, Brazil, Italy, Pakistan, Indonesia; heavy rain & #snow in Afghanistan; #Avalanche strike France & Italy; storms hit central India; USA/Canada #wildfires & winter storms: https://met.reading.ac.uk/~sgs02rpa/extreme.html#240301…",Disaster Status Information,Low Priority,Very Positive,False,Wildfire
2024-03-01 17:02:20+00:00,"Latest  global #climate hazards - #floods affect Bolivia, Peru, Brazil, Italy, Pakistan, Indonesia; heavy rain & #snow in Afghanistan; #Avalanche strike France & Italy; storms hit central India; USA/Canada #wildfires & winter storms: https://met.reading.ac.uk/~sgs02rpa/extreme.html#240301…",Disaster Status Information,Low Priority,Very Positive,False,Floods
2024-02-28 08:52:55+00:00,"بلوچستان کے ساحلی شہر گوادر میں مسلسل بارش کی وجہ سے کئی شہر پانی میں ڈوب گئے
ضلعی انتظامیہ نے گوادر میں الرٹ جاری کر کے امدادی کاروائیاں شروع کر دی ہیں#Gawadar  #floods #Balochistan #Pakistan #urduinternational",Disaster Status Information,Low Priority,Very Negative,True,Floods
2024-02-28 22:37:30+00:00,"Scotty is such a genius that he thinks Australians won't notice the gap between when he was kicked out of office, and his decision to finally leave Parliament forever. 
It's a big gap, like the one between his earoles. #scummo #fires #floods #Hawaii",Disaster Status Information,Low Priority,Very Positive,False,Floods
2024-02-27 02:56:58+00:00,Fire Warning issued for Roberts and Hemphill in Texas.  A dangerous wildfire was located 11 miles west of the city of Canadian and Highway 83 and 60.  Latest Alert: https://stormsalert.com/dashboards/texas/firewarningcountystate… #fire #wildfires #Texas,Disaster Status Information,Low Priority,Very Negative,True,Wildfire
2024-03-01 19:34:41+00:00,"It's that time of year where countless #lossesanddamages are experienced in #Malawi from extreme climate events: #floods, #cyclones; #droughts. #Nkhotakota has been heavily affected by floods & many families needs support .   ",Disaster Status Information,Low Priority,Negative,False,Floods
2024-03-01 19:34:41+00:00,"It's that time of year where countless #lossesanddamages are experienced in #Malawi from extreme climate events: #floods, #cyclones; #droughts. #Nkhotakota has been heavily affected by floods & many families needs support .   ",Disaster Status Information,Low Priority,Negative,False,Floods
2024-02-24 20:47:52+00:00,"#Chile #wildfires > Requests to evacuate / Evacuation Orders in the Catrianche sector in the commune of #NuevaImperial, #LaAraucanía Region due to a #wildfire",Disaster Status Information,Low Priority,Very Negative,True,Wildfire
2024-03-03 03:25:05+00:00,"‘Pretty Sickening’: Texas Ranchers Face Crippling Losses

Fires burning across the plains of Texas, Kansas and Nebraska have hit ranchers hard. Dry, windy weather threatens to make the fires worse.#TXlege #TXwx #Wildfires",Disaster Status Information,Low Priority,Negative,False,Wildfire
2024-03-02 03:10:19+00:00,"One of the best and TIGHTEST rivalries in college baseball with a TON of history. 

Fun fact: Kevin O’Sullivan is 39-17 vs the #Hurricanes.",Disaster Status Information,Low Priority,Very Positive,False,Hurricanes
2024-02-28 16:04:40+00:00,"Donald Trump lied about #Covid &  now lies about the #ClimateCrisis, vowing to remove the US from the Paris agreement & roll back policies boosting clean energy

Meanwhile #EmissionsKeepRising and we face more #floods #drought #heat #fires #tornados",Disaster Status Information,Low Priority,Very Negative,False,Drought
2024-02-28 16:04:40+00:00,"Donald Trump lied about #Covid &  now lies about the #ClimateCrisis, vowing to remove the US from the Paris agreement & roll back policies boosting clean energy

Meanwhile #EmissionsKeepRising and we face more #floods #drought #heat #fires #tornados",Disaster Status Information,Low Priority,Very Negative,False,Drought
2024-02-28 16:04:40+00:00,"Donald Trump lied about #Covid &  now lies about the #ClimateCrisis, vowing to remove the US from the Paris agreement & roll back policies boosting clean energy

Meanwhile #EmissionsKeepRising and we face more #floods #drought #heat #fires #tornados",Disaster Status Information,Low Priority,Very Negative,False,Floods
2024-02-28 16:04:40+00:00,"Donald Trump lied about #Covid &  now lies about the #ClimateCrisis, vowing to remove the US from the Paris agreement & roll back policies boosting clean energy

Meanwhile #EmissionsKeepRising and we face more #floods #drought #heat #fires #tornados",Disaster Status Information,Low Priority,Very Negative,False,Floods
2024-03-01 21:39:10+00:00,"Texas #Wildfires live updates: 500 structures destroyed, governor says - NBC News",Disaster Status Information,Low Priority,Very Negative,False,Wildfire
2024-03-02 06:32:22+00:00,"Did #Biden say the quiet part out loud?

Makes you wonder if the #wildfires in #Maui and #Texas were purposely started using directed energy weapons #DEWs 

Did it ever occur to anyone that those “spy balloons” that keep flying over the US are actually scouting and surveying for…",Disaster Status Information,Low Priority,Very Negative,True,Wildfire
2024-03-02 06:32:22+00:00,"Did #Biden say the quiet part out loud?

Makes you wonder if the #wildfires in #Maui and #Texas were purposely started using directed energy weapons #DEWs 

Did it ever occur to anyone that those “spy balloons” that keep flying over the US are actually scouting and surveying for…",Disaster Status Information,Low Priority,Very Negative,True,Wildfire
2024-03-03 10:59:18+00:00,"Imagine standing in a peaceful yard as gentle snowflakes slowly fall from the sky, creating a serene atmosphere. 
Hope the snow helps the people of #Afghanistan for not have at least a drought this year. #Kabul #Snow #Drought #Winter",Help Request,Low Priority,Positive,False,Drought
2024-03-03 10:59:18+00:00,"Imagine standing in a peaceful yard as gentle snowflakes slowly fall from the sky, creating a serene atmosphere. 
Hope the snow helps the people of #Afghanistan for not have at least a drought this year. #Kabul #Snow #Drought #Winter",Help Request,Low Priority,Positive,False,Drought
2024-03-04 09:53:16+00:00,"New weekly #earthquake #forecast for #Indonesia (4 - 10 March 2024). We're highlighting the following seismic hazard exposures (alerts): MODERATE (blue): Kepulauan Obi, Buru.INCREASED (yellow): Northern #Sumatra, Nias region, #Java, #Sumbawa, Sumba, #Flores, Bali, Timor,…",Disaster Status Information,Low Priority,Positive,True,Earthquake
2024-02-29 03:26:08+00:00,#NewsUpdate | கனமழை வெள்ளப்பெருக்கில் சிக்கி 40 பேர் பலி#NewsTamil24x7 | #Bolivia | #Floods,Disaster Status Information,Low Priority,Very Negative,True,Floods
2024-02-29 12:44:00+00:00,"Seven new UN World Restoration Flagships include ecosystems at the tipping point of outright degradation resulting from wildfires, #drought, #deforestation and #pollution!",Disaster Status Information,Low Priority,Very Positive,False,Drought
2024-03-01 15:45:34+00:00,all #february2024 climate disasters || #texas #texaswildfire #usa #tornadoes #tunisia #japan #japanearthquake #earthquakes #volcanoes #oman #indonesia #indonesiaflood #brazilflood #boliviaflood #michigan #illinois #floods #europe #solarmaximum #colombiafire #chilewildfire,Disaster Status Information,Low Priority,Very Negative,False,Floods
2024-02-26 20:02:11+00:00,"CA faces prolonged periods of drought followed by intense #floods. ""The #Delta Conveyance Project will ensure that the #StateWaterProject can continue supplying the Tri-Valley with a reliable source of water into the future.""  #CaWaterhttps://pleasantonweekly.com/guest-opinion/2024/02/08/guest-opinion-tri-valleys-future-water-depends-on-modernizing-the-state-water-project/…",Disaster Status Information,Low Priority,Negative,False,Floods
2024-03-04 10:28:07+00:00,"USGS reports a M1.01 earthquake, 11 km N of Julian, CA on 3/4/24 @ 10:24:57 UTChttps://earthquake.usgs.gov/earthquakes/eventpage/ci40680576…#earthquake",Disaster Status Information,Low Priority,Very Negative,True,Earthquake
